latitude,longitude,length_of_encounter_seconds
38.8402778,-97.6111111,10
52.466667,-1.916667,60
43.5977778,-88.2788889,5400
26.0625,-80.2333333,180
26.0625,-80.2333333,180
55.866667,-3.633333,60
41.4133333,-75.4936111,12
33.827395,-78.642792,240
32.4486111,-81.7833333,300
48.2933333,-122.6419444,300
34.9247222,-81.0252778,3600
22.318567,114.179606,120
42.9908333,-71.1430556,120
41.1175,-73.4083333,6
39.0211111,-76.4155556,4
40.0336111,-76.5047222,4
39.2144444,-122.0083333,5400
49.25,-123.133333,1200
42.269357,-72.200446,900
41.5047222,-73.97,40
38.2683333,-90.38,60
35.0455556,-85.3097222,1800
35.0455556,-85.3097222,1200
33.0580556,-112.0469444,2700
35.9380556,-77.7908333,1200
39.0483333,-95.6777778,60
39.6847222,-83.9297222,4
46.4166667,-117.0166667,300
43.8855556,-70.3322222,45
47.4236111,-120.3091667,300
47.4236111,-120.3091667,300
47.4236111,-120.3091667,300
34.2283333,-118.5358333,1500
30.7108333,-94.9327778,600
40.7458333,-89.7441667,6
38.8697222,-75.4233333,420
38.9125,-75.4283333,1200
38.3363889,-75.0852778,3
47.4869444,-120.4169444,900
33.4483333,-112.0733333,420
32.9855556,-80.11,600
26.6402778,-81.8725,120
26.6402778,-81.8725,300
33.144444,-116.134167,900
47.6063889,-122.3308333,1800
39.7683333,-86.1580556,300
39.9611111,-82.9988889,7200
39.9508333,-86.2619444,2
40.7988889,-81.3786111,1200
33.9375,-117.2297222,5
43.0347222,-83.5180556,3
39.1638889,-119.7663889,600
42.3758333,-82.9375,300
40.5061111,-74.6205556,7
41.8238889,-71.4133333,900
36.9975,-79.8922222,600
35.1083333,-77.0444444,120
39.9347222,-75.0311111,120
53.983333,-1.533333,10
33.6888889,-78.8869444,1800
33.6888889,-78.8869444,300
37.6391667,-120.9958333,300
29.5072222,-95.0947222,300
34.1486111,-118.3955556,60
42.495556,-82.900278,600
40.4197222,-79.8502778,300
37.2266667,-121.9736111,2
33.9866667,-118.1844444,1800
28.5380556,-81.3794444,1800
44.2736111,-69.3677778,2
36.798432,-119.598721,6
41.4530556,-72.4616667,600
49.7,-106.566667,60
40.0377778,-76.3058333,7200
33.0580556,-112.0469444,10
60.716667,-135.05,3600
42.4927778,-92.3427778,480
53.716667,-1.85,30
43.4463889,-85.2741667,300
43.072293,-74.692646,300
32.7152778,-117.1563889,300
38.695,-92.3086111,300
32.7561111,-91.8722222,3600
35.611805,-115.385934,120
33.5441667,-84.2338889,2700
29.3302778,-99.2794444,1200
39.7391667,-104.9841667,600
38.4191667,-82.4452778,15
22.396428,114.109497,15
33.7738889,-117.9405556,420
39.79832,-105.777785,300
45.466667,-75.516667,360
29.9727778,-98.7205556,300
33.7738889,-117.9405556,6
43.4441667,-71.6477778,120
41.0144444,-75.6013889,600
34.8525,-82.3941667,600
35.2872222,-95.5822222,1200
40.7447222,-73.9491667,300
47.5002778,-111.3,240
48.1183333,-123.4294444,300
48.1183333,-123.4294444,600
39.2672222,-76.7986111,4
40.7447222,-73.9491667,600
30.3319444,-81.6558333,5
25.7125,-80.256944,1200
36.175,-115.1363889,300
37.5202778,-122.2747222,5
50.883,4.83927,30
38.4405556,-122.7133333,6
37.3688889,-122.0352778,300
26.6155556,-80.0572222,8
38.8461111,-77.3066667,4
32.7947222,-116.9616667,60
46.5927778,-112.0352778,5
30.9036111,-84.5755556,180
40.746765,-75.137397,600
47.8555556,-121.9697222,60
53.416667,-3,300
52.355518,-1.17432,163
44.9430556,-123.0338889,5
38.8047222,-77.0472222,1
30.1894444,-82.6394444,720
43.12,-85.56,15
38.4038889,-96.1813889,10
42.5583333,-71.2694444,7200
29.6513889,-82.325,300
-33.861481,151.205475,600
33.5386111,-112.1852778,30
42.0411111,-87.69,2
33.1191667,-117.0855556,120
37.1141667,-89.1977778,900
33.0183333,-80.1758333,60
46.521858,-84.34609,300
-27.47101,153.024292,5400
51.514125,-0.093689,15
40.8325,-115.7622222,900
-25.285,152.873,60
41.7075,-86.895,5
39.5916667,-89.7463889,9000
34.8638889,-84.3241667,120
49.25,-123.133333,1.5
33.2,-117.2416667,480
39.13,-94.5619444,300
33.0197222,-96.6986111,10
33.1580556,-117.3497222,120
38.7744444,-92.2569444,30
47.6447222,-122.6936111,300
33.454904,-112.04337,1200
41.6441667,-93.4644444,300
50.916667,-0.083333,30
40.4233333,-104.7086111,180
35.1952778,-79.4697222,60
41.1702778,-76.8772222,10800
35.2147222,-80.0025,5
42.1166667,-71.8652778,20
33.4483333,-112.0733333,60
64.8377778,-147.7163889,2
63.3366667,-142.9855556,1500
35.7077778,-79.8138889,30
39.7536111,-76.5916667,18000
35.8825,-80.0822222,15
45.4872222,-122.8025,10
40.9008333,-73.3436111,10
40.21596,-75.67899,4500
34.7538889,-77.4305556,45
44.0605556,-70.3941667,3
42.4083333,-71.0125,2
39.7294444,-104.8313889,180
44.0886111,-87.6575,300
41.779214,-83.568824,120
56.116667,-5.483333,2
40.7141667,-74.0063889,300
32.0677778,-86.0597222,120
34.0005556,-81.035,5
30.8325,-83.2786111,2
35.9938889,-78.8988889,5
40.8163889,-79.5222222,30
43.6705556,-121.5025,420
39.56,-76.0716667,10
54.572778,-1.162778,60
44.9369444,-91.3927778,1200
40.5866667,-122.3905556,20
29.3011111,-94.7975,20
47.6063889,-122.3308333,900
41.8994444,-87.9402778,30
47.4236111,-120.3091667,600
40.125,-79.8666667,5
38.8541667,-77.5722222,15
34.8877778,-79.3663889,1200
26.1,-80.4,30
47.7361111,-122.6452778,3
32.2216667,-110.9258333,120
37.5058333,-77.6494444,1200
30.2669444,-97.7427778,30
30.2669444,-97.7427778,45
29.955454,-89.98349,600
34.1486111,-118.3955556,30
30.3319444,-81.6558333,2700
43.0716667,-70.7630556,300
42.5277778,-92.4452778,900
42.0541667,-71.74,3
34.1397222,-118.0344444,2
34.0522222,-118.2427778,60
33.1958333,-80.0133333,2
35.8233333,-78.8258333,60
34.8652778,-120.435,10800
44.843305,-75.546362,10
33.0183333,-80.1758333,300
37.6922222,-97.3372222,60
28.5380556,-81.3794444,60
21.5027778,-158.0236111,300
44.8513889,-123.1855556,300
42.4927778,-92.3427778,180
35.7077778,-79.8138889,0.05
36.175,-115.1363889,180
30.8461111,-93.2888889,4
35.6527778,-97.4777778,40
38.595,-90.5461111,180
45.6797222,-111.0377778,600
34.4625,-78.1013889,180
36.9,-113.933333,3600
29.7194444,-82.1394444,300
38.9625,-119.9388889,60
19.639994,-155.996926,900
39.5994444,-110.81,300
26.9677778,-80.1288889,120
41.2586111,-95.9375,300
27.3361111,-82.5308333,300
30.3086111,-89.33,420
35.1594444,-84.8766667,180
36.974286,-76.367036,10800
40.4233333,-104.7086111,180
51.341158,-0.825203,10
26.6583333,-80.2416667,600
38.2775,-85.7372222,600
48.1172222,-122.7591667,120
26.1416667,-81.795,30
30.3319444,-81.6558333,60
47.7627778,-120.6561111,360
44.009855,-90.683212,1800
35.1322222,-118.4480556,30
28.5544444,-81.1066667,25200
42.1486111,-72.6083333,300
43.0730556,-89.4011111,120
43.3719444,-83.5833333,30
34.0522222,-118.2427778,120
47.0044444,-122.5386111,180
47.6063889,-122.3308333,900
45.6625,-110.5602778,10
38.9258333,-79.8469444,90
34.5361111,-117.2902778,5
30.6322222,-87.0397222,60
39.0825,-74.8241667,30
47.6588889,-117.425,5
35.6833333,-85.77,45
43.1961111,-73.6522222,5
34.2694444,-118.7805556,610
51.083333,-114.083333,240
37.775,-122.4183333,30
37.775,-122.4183333,8
40.7441667,-73.4825,2700
33.128405,-107.252807,60
32.3413889,-90.3216667,300
36.5858333,-79.3952778,1200
39.2902778,-76.6125,1800
51.514125,-0.093689,300
36.3047222,-86.62,120
33.8358333,-118.3397222,90
53.2,-105.75,5
33.8958333,-118.2191667,15
36.2977778,-119.2058333,480
28.5380556,-81.3794444,1200
-23.568135,140.679376,900
37.6305556,-122.41,360
40.014986,-105.270546,20
38.8047222,-77.0472222,900
38.8047222,-77.0472222,900
39.9288889,-85.3702778,1800
43.1547222,-77.6158333,600
35.5363889,-82.6930556,300
33.2569444,-103.3172222,45
41.575,-87.2388889,300
33.9616667,-118.3522222,120
46.8,-71.25,300
27.4952778,-81.4411111,30
33.8702778,-117.9244444,1200
50.583333,-113.866667,900
61.2180556,-149.9002778,900
42.1219444,-77.9483333,180
38.3644444,-98.7644444,900
-37.813938,144.963425,900
33.0461111,-96.9938889,90
33.0197222,-96.6986111,5
37.964253,-91.831833,900
41.638889,-71.05,300
37.9736111,-122.53,300
40.2736111,-76.8847222,60
33.9908333,-118.4591667,6
39.7391667,-104.9841667,2400
43.962178,-72.704649,600
40.5066667,-74.2658333,1800
47.6588889,-117.425,300
53.508131,-2.164444,600
9.498067,76.338848,30
38.4405556,-122.7133333,4
33.2,-117.2416667,600
26.9616667,-82.3527778,25
38.8402778,-97.6111111,5
28.555,-82.3880556,600
44.509309,6.46814,90
39.9955556,-82.6744444,60
35.6144444,-88.8138889,15
38.8813889,-94.8188889,40
38.5788889,-122.5786111,180
50.8,-0.533333,180
34.1952778,-79.7627778,2700
35.6177778,-82.3213889,2400
34.4113889,-118.5391667,4
34.4113889,-118.5391667,4
28.325,-81.5333333,30
41.5380556,-72.8075,3600
27.716432,-97.328818,480
40.9027778,-74.7094444,60
43.6136111,-116.2025,10
38.2972222,-122.2844444,240
33.7488889,-84.3880556,120
49.683333,-125,30
35.4427778,-120.8911111,10
32.237147,-80.860387,180
35.7325,-78.8505556,600
38.2119444,-86.1219444,900
33.657726,-117.220577,300
64.7511111,-147.3494444,480
30.6483333,-91.1563889,360
41.1288889,-74.7286111,1200
28.5380556,-81.3794444,300
34.0469444,-116.58,1
35.802011,-86.911391,5400
42.8711111,-97.3969444,180
35.0525,-78.8786111,600
-29.85868,31.02184,10
37.775,-122.4183333,60
37.7477778,-84.2947222,30
44.0583333,-121.3141667,240
44.8816667,-72.9433333,300
38.951624,-77.448081,0.5
33.6694444,-117.8222222,30
43.2344444,-70.81,300
34.0038889,-117.0611111,3600
37.263573,127.028601,600
44.722094,-85.738462,7200
38.8138889,-76.9458333,30
36.7080556,-105.4055556,20
39.2902778,-76.6125,2700
36.6844444,-121.8011111,420
27.3361111,-82.5308333,10
37.3394444,-121.8938889,30
39.0638889,-108.55,1800
47.7544444,-122.1622222,900
25.939741,-81.707535,600
42.0527778,-124.2827778,600
32.7152778,-117.1563889,600
42.6525,-73.7566667,60
32.7152778,-117.1563889,300
32.7152778,-117.1563889,300
42.1861111,-86.3083333,180
34.086941,-118.270204,300
41.5102778,-112.0147222,600
36.9038889,-76.9,40
33.9472222,-90.3441667,300
41.8011111,-88.0747222,120
40.3891667,-74.7622222,1800
39.0997222,-94.5783333,120
34.9494444,-81.9322222,900
38.0291667,-78.4769444,60
21.4180556,-157.8036111,5
29.7630556,-95.3630556,20
38.6580556,-77.25,5
29.1869444,-82.1402778,600
46.2730556,-123.9441667,1500
36.5963889,-82.1886111,3600
47.3294444,-122.5788889,720
40.2969444,-111.6938889,300
34.0922222,-117.4341667,600
48.0152778,-122.0625,15
32.2216667,-110.9258333,900
42.575,-71.9986111,30
30.3672222,-89.0927778,60
29.4569444,-94.6394444,300
38.7508333,-77.4755556,30
41.2375,-80.8186111,15
18.4136111,-66.0822222,210
39.9347222,-75.0311111,300
36.175,-115.1363889,300
32.2411111,-92.7158333,180
42.9097222,-73.8955556,120
12.52111,-69.968338,8
10.605,-66.894444,5
44.2619444,-88.4152778,60
46.5,-80.966667,300
3.420556,-76.522222,14400
49.516667,-115.766667,60
36.175,-115.1363889,600
38.7891667,-90.3225,300
27.9938889,-82.2197222,10
42.32,-89.0580556,60
42.2711111,-89.0938889,300
32.8383333,-116.9730556,60
37.594932,-120.95771,600
37.594932,-120.95771,180
-28.00029,153.430878,60
33.8816667,-118.1161111,960
-33.861481,151.205475,180
-33.093373,151.588982,240
35.1427778,-120.6402778,1200
35.1427778,-120.6402778,1200
43.3138889,-89.5263889,3600
61.2180556,-149.9002778,21600
36.9752778,-121.9522222,120
33.6116667,-111.7166667,15
43.4222222,-95.1019444,120
27.961998,-82.443835,1200
53.8,-1.583333,180
32.7833333,-96.8,120
29.6908333,-95.2088889,1
43.3058333,-100.6577778,180
46.216667,-63.483333,20
36.1538889,-95.9925,600
47.82373,-122.293642,2
38.7933333,-77.2719444,30
33.8675,-117.9972222,60
33.4483333,-112.0733333,600
34.134025,-117.989776,600
30.2669444,-97.7427778,5
37.4283333,-121.9055556,30
47.4236111,-120.3091667,600
47.4236111,-120.3091667,1800
47.4236111,-120.3091667,1800
42.670782,-83.032993,1800
33.8352778,-117.9136111,3600
42.2791667,-123.6147222,2
41.9575,-88.0808333,180
34.9616667,-89.8294444,300
37.6305556,-122.41,30
40.9911111,-72.5347222,3
45.1666667,-68.845,1200
32.6208333,-83.6,600
38.5816667,-121.4933333,10
43.1302778,-77.4758333,180
33.685,-117.2722222,7200
38.9716667,-95.235,5
44.6366667,-123.1047222,300
47.4236111,-120.3091667,1800
32.7677778,-117.0222222,900
51.883333,-0.516667,900
33.9202778,-80.3416667,180
29.5291667,-95.2008333,900
41.88,-88.0077778,180
-25.860278,28.189444,2700
-33.46912,-70.641997,900
32.7152778,-117.1563889,180
32.7152778,-117.1563889,180
43.796573,-70.258521,3
39.9369444,-120.9461111,180
32.692651,-114.627692,480
32.4869444,-114.7813889,1200
-34.787691,138.65493,300
32.8111111,-115.3794444,180
38.440429,-122.714055,300
40.7141667,-74.0063889,900
40.1244444,-87.63,120
44.1119444,-72.8563889,30
33.4152778,-111.6572222,900
43.0388889,-87.9063889,30
39.0202778,-120.8169444,2
40.1786111,-122.2347222,240
35.2577778,-96.9363889,40
39.9522222,-75.1641667,600
64.8377778,-147.7163889,240
32.9786111,-115.5294444,120
28.5388889,-80.6722222,120
33.8894444,-118.1588889,120
32.841179,-115.590169,6312000
33.9791667,-118.0319444,300
14.65073,121.102855,9900
40.245278,-74.279444,30
38.005,-121.8047222,300
51.25,-0.766667,240
31.8541667,-110.9930556,900
30.8772222,-84.2013889,900
32.7152778,-117.1563889,600
34.0522222,-118.2427778,60
33.1975,-96.615,300
37.7430556,-81.1230556,1800
52.156111,5.387827,300
35.1322222,-82.9341667,10
37.6211111,-90.6402778,1200
32.7152778,-117.1563889,2700
29.9480556,-93.9169444,120
32.9536111,-96.89,120
37.5072222,-122.2594444,120
-30.034647,-51.217658,60
29.5847222,-81.2080556,10
34.0194444,-118.4902778,120
33.6888889,-78.8869444,25
32.7947222,-116.9616667,300
34.0522222,-118.2427778,600
54.29368,-6.37523,900
41.2230556,-111.9730556,300
27.664827,-81.515754,2
47.5675,-122.6313889,20
40.9477778,-90.3711111,60
38.2541667,-85.7594444,300
38.7627778,-93.7358333,1800
30.0797222,-95.4169444,180
33.7669444,-118.1883333,1200
26.1219444,-80.1436111,180
41.8833333,-70.7630556,20
51.514125,-0.093689,300
38.6272222,-90.1977778,120
29.7855556,-95.8241667,240
30.3152778,-93.6616667,2
32.7425,-117.0305556,600
51.516667,-1.783333,840
31.6797222,-96.4819444,4
35.7511111,-86.93,360
34.187044,-118.381256,70
55.533333,-4.666667,600
53.25,-2.116667,120
30.3580556,-90.0655556,60
30.275,-89.7811111,180
30.275,-89.7811111,180
30.3580556,-90.0655556,2700
30.0969444,-95.6158333,120
50.783333,-0.466667,60
45.4647222,-98.4861111,240
43.3238889,-88.1666667,10
26.6155556,-80.0572222,120
30.5019444,-90.7477778,6312000
38.6272222,-90.1977778,180
34.09,-117.8894444,480
59.284073,11.109403,600
30.2669444,-97.7427778,300
32.7947222,-116.9616667,600
48.1988889,-122.1238889,600
47.3075,-122.2272222,120
21.3069444,-157.8583333,300
37.5536111,-77.4605556,1800
36.555239,-121.923288,60
44.0522222,-123.0855556,60
47.6063889,-122.3308333,120
42.525,-71.7602778,2
26.3583333,-80.0833333,600
61.2180556,-149.9002778,300
40.4533333,-111.7772222,600
33.4936111,-117.1475,240
61.5813889,-149.4394444,120
35.6008333,-82.5541667,60
33.7669444,-118.1883333,240
21.88702,-159.456632,120
32.7252778,-97.3205556,360
46.2113889,-119.1361111,1800
47.5963889,-120.6602778,600
40.9644444,-76.8847222,240
34.0230556,-84.3616667,3
40.7608333,-111.8902778,180
39.786389,-75.543611,120
30.3319444,-81.6558333,120
25.7738889,-80.1938889,180
41.1702778,-76.8772222,60
29.1333333,-98.1558333,180
42.9,-78.933333,120
48.0519444,-122.1758333,900
47.6588889,-117.425,120
40.3294444,-74.0619444,15
37.9158333,-122.3105556,15
44.7719444,-85.5013889,180
39.8027778,-105.0869444,300
34.2180556,-80.2486111,14400
37.9158333,-122.3105556,10800
48.0519444,-122.1758333,10800
34.8333333,-81.9922222,120
38.8966667,-121.0758333,10
42.5847222,-87.8211111,3
34.1708333,-80.7944444,60
42.3266667,-122.8744444,300
38.7838889,-90.4811111,300
36.580681,-79.278827,60
33.5091667,-111.8983333,45
43.4686111,-71.2325,120
38.9016667,-107.9258333,7
32.7947222,-116.9616667,1200
32.6727778,-114.1461111,10
34.7391667,-112.0091667,2
35.0844444,-106.6505556,10
34.8697222,-111.7602778,45
35.1980556,-111.6505556,5
38.3969444,-111.5888889,5
33.5205556,-86.8025,15
35.0166667,-81.8041667,10
32.8997222,-94.5561111,120
33.2486111,-111.6336111,4
37.775,-122.4183333,15
43.2166667,-123.3405556,180
30.3941667,-91.2536111,120
27.2541667,-80.23,15
34.589602,-112.357294,5
28.5380556,-81.3794444,300
44.0522222,-123.0855556,30
-31.955858,141.465136,60
28.2713889,-82.7197222,600
43.5780556,-70.3222222,60
27.2936111,-80.3505556,1500
26.6583333,-80.2416667,600
43.7152778,-72.3083333,300
43.3838889,-70.5452778,180
35.5847222,-80.8102778,90
36.1694444,-75.7555556,45
29.6513889,-82.325,300
27.3361111,-82.5308333,600
47.6063889,-122.3308333,300
34.1477778,-118.1436111,300
27.0994444,-82.4544444,300
38.3697222,-90.3783333,1200
33.4222222,-111.8219444,300
40.4483333,-122.2966667,600
40.4483333,-122.2966667,420
25.091075,121.559834,42
37.775,-122.4183333,120
38.907231,-77.036464,900
35.1477778,-114.5675,6
20.0827778,-155.4725,120
38.7522222,-121.2869444,120
31.1430556,-90.4586111,600
32.9855556,-80.11,240
32.4072222,-87.0211111,7200
48.0797222,-123.1005556,1
-26.18694,28.54667,300
43.4666667,-112.0333333,300
38.2541667,-85.7594444,90
38.4405556,-122.7133333,60
26.5625,-81.9497222,240
33.5805556,-112.2366667,600
28.5380556,-81.3794444,120
48.5127778,-122.6113889,120
28.8827778,-81.3088889,900
35.8825,-80.0822222,10
43.4666667,-112.0333333,180
29.6513889,-82.325,600
33.5386111,-112.1852778,120
53.433333,-1.35,300
26.6402778,-81.8725,180
44.173333,28.638333,60
28.7572222,-81.3394444,180
34.5008333,-117.185,600
34.8525,-82.3941667,120
46.325946,-123.494559,180
42.865,-71.3744444,180
44.9444444,-93.0930556,300
35.1477778,-114.5675,180
41.595,-72.6458333,300
28.884977,-97.900835,1800
43.2166667,-123.3405556,480
40.0083333,-79.0783333,600
43.6136111,-116.2025,180
38.287566,-86.06636,300
44.0583333,-121.3141667,180
39.163858,-119.486012,60
55.55,-3.85,120
35.9827778,-86.5186111,180
44.0463889,-123.0208333,2
45.6797222,-111.0377778,300
32.7152778,-117.1563889,90
44.1969444,-72.5025,300
37.8716667,-122.2716667,900
30.3580556,-90.0655556,2700
41.0241667,-80.615,30
43.6136111,-116.2025,300
26.6402778,-81.8725,300
44.5433333,-68.42,120
25.8191667,-80.3555556,900
31.8455556,-102.3672222,300
33.4147222,-111.9086111,1800
21.4447222,-158.19,300
34.1336111,-117.9066667,240
27.9472222,-82.4586111,240
37.6391667,-120.9958333,120
47.4705556,-122.3455556,300
34.0005556,-81.035,90
32.0833333,-81.1,600
39.0436111,-77.4877778,600
34.0983333,-118.3258333,300
46.5897222,-111.9147222,30
46.9102778,-117.0747222,60
36.0397222,-114.9811111,60
38.5816667,-121.4933333,1800
44.0583333,-121.3141667,180
37.3769444,-77.5061111,2102400
14.083333,-87.216667,60
36.175,-115.1363889,120
42.8508333,-72.5583333,900
28.6608333,-81.3658333,600
64.8377778,-147.7163889,600
39.7588889,-84.1916667,120
28.7027778,-81.3386111,120
36.4072222,-105.5725,900
33.967626,-118.383643,300
44.98,-93.2636111,900
44.8622222,-93.5305556,300
41.7636111,-72.6855556,900
38.4022222,-122.8227778,600
37.6138889,-122.4858333,360
42.9855556,-72.6563889,120
46.4163889,-117.0441667,540
32.7152778,-117.1563889,30
26.525,-80.0666667,480
36.9741667,-122.0297222,300
46.6541667,-120.5288889,900
